"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.033,0.0386152504193132,0.00709629581773008,0.848653127342247,-0.466200062498149,0.848653127341771,-0.466200062498249,0.0380769256848468,0.0074078907972559
0.0335,0.0388498768022464,0.0069121501218814,0.845028408965596,-0.472430458310539,0.845028408964643,-0.472430458310708,0.0382983429823631,0.00723666004262002
0.034,0.0390805787418201,0.00672350813776201,0.84135998474251,-0.478632438198703,0.841359984741082,-0.47863243819891,0.0385157991060943,0.0070612880573856
0.0345,0.0393073057571971,0.00653047615077396,0.837648034800162,-0.48480574670629,0.837648034798264,-0.484805746706505,0.0387292523837702,0.00688188287000879
0.035,0.0395300109357286,0.00633316007204121,0.833892740143386,-0.490950126712297,0.833892740141025,-0.490950126712492,0.0389386646650517,0.00669855181852386
0.0355,0.0397486508007019,0.00613166524882691,0.830094282854166,-0.497065319495843,0.830094282851349,-0.497065319495989,0.0391440011756318,0.00651140137540984
0.036,0.0399631851740899,0.00592609629469854,0.826252846276368,-0.503151064811367,0.826252846273105,-0.50315106481144,0.0393452303679701,0.00632053699223167
0.0365,0.0401735770357339,0.00571655693822692,0.822368615186221,-0.509207100972572,0.822368615182522,-0.509207100972545,0.0395423237699917,0.00612606296275353
0.037,0.0403797923801951,0.00550314988906031,0.818441775949043,-0.51523316494357,0.818441775944921,-0.51523316494342,0.0397352558328976,0.00592808230328401
0.0375,0.0405818000724294,0.00528597672027953,0.814472516662802,-0.521228992435887,0.81447251665827,-0.521228992435593,0.0399240037790974,0.00572669664900993
0.038,0.0407795717030989,0.0050651377658848,0.810461027289065,-0.527194318010118,0.810461027284138,-0.527194318009659,0.0401085474511306,0.00552200616534815
0.0385,0.0409730814446105,0.00484073203252144,0.806407499771967,-0.533128875181148,0.806407499766661,-0.533128875180505,0.0402888691623279,0.00531410947295508
0.039,0.0411623059083485,0.0046128571243268,0.802312128145772,-0.539032396526004,0.802312128140103,-0.539032396525158,0.040464953549851,0.00510310358564869
0.0395,0.0413472240038877,0.00438160918005848,0.798175108631647,-0.544904613793487,0.798175108625631,-0.544904613792423,0.0406367874306536,0.00488908386010056
0.04,0.0415278168006745,0.00414708282157183,0.793996639724246,-0.550745258014877,0.793996639717902,-0.55074525801358,0.0408043596608224,0.00467214395643412
0.0405,0.0417040673926324,0.00390937111281864,0.789776922268689,-0.55655405961503,0.789776922262035,-0.556554059613486,0.0409676609986807,0.00445237580884661
0.041,0.0418759607660887,0.0036685655285652,0.785516159528511,-0.562330748523335,0.785516159521565,-0.562330748521533,0.041126683971961,0.00422986960544325
0.0415,0.0420434836713288,0.00342475593206815,0.781214557245139,-0.568075054284038,0.781214557237921,-0.568075054281966,0.0412814227493026,0.00400471377649947
0.042,0.0422066244980612,0.0031780305609993,0.776872323689447,-0.573786706165509,0.776872323681974,-0.573786706163159,0.0414318730162696,0.00377699499043183
0.0425,0.0423653731549847,0.00292847602093527,0.772489669705888,-0.579465433268109,0.772489669698181,-0.579465433265473,0.0415780318560379,0.00354679815678927
0.043,0.0425197209536447,0.00267617728578906,0.768066808749737,-0.585110964630325,0.768066808741814,-0.585110964627396,0.0417198976348639,0.0033142064356364
0.0435,0.0426696604966932,0.00242121770457226,0.763603956917884,-0.59072302933295,0.763603956909766,-0.590723029329723,0.0418574698924014,0.00307930125271316
0.044,0.0428151855706495,0.00216367901392989,0.759101332973669,-0.596301356601077,0.759101332965373,-0.596301356597548,0.0419907492369052,0.0028421623198237
0.0445,0.0429562910432234,0.00190364135592791,0.754559158366161,-0.601845675903725,0.754559158357708,-0.601845675899892,0.0421197372453396,0.00260286765993023
