"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.287,0.426472962761471,-0.305686830333778,-0.472591843646129,-0.506807180975686,-0.472591843643793,-0.506807180986892,0.424391227004596,-0.30956663957709
0.2875,0.423979563677145,-0.305614637250342,-0.47560227046613,-0.505257534172961,-0.475602270463908,-0.505257534184247,0.421869352198789,-0.309490971892083
0.288,0.421480317954896,-0.305519716063831,-0.47861482103187,-0.503685236901772,-0.478614821029764,-0.503685236913135,0.419341519637009,-0.309392206813639
0.2885,0.418975428180916,-0.305401892000772,-0.481629300629521,-0.50209011422946,-0.481629300627532,-0.502090114240899,0.416807937479108,-0.309270166423607
0.289,0.41646510082422,-0.305260991463643,-0.484645510601265,-0.50047199242725,-0.484645510599395,-0.500471992438765,0.414268817863033,-0.309124674075453
0.2895,0.413949546257486,-0.305096842107563,-0.487663248326518,-0.498830699046993,-0.487663248324768,-0.49883069905858,0.411724376924248,-0.308955554473935
0.29,0.411428978776612,-0.304909272918329,-0.490682307204442,-0.497166062999204,-0.490682307202814,-0.497166063010862,0.409174834813735,-0.308762633756098
0.2905,0.408903616618926,-0.304698114291779,-0.493702476637802,-0.495477914632378,-0.493702476636298,-0.495477914644105,0.40662041571462,-0.308545739573621
0.291,0.406373681980016,-0.304463198114481,-0.496723542018212,-0.493766085813583,-0.496723542016833,-0.493766085825377,0.404061347857275,-0.30830470117645
0.2915,0.403839401029128,-0.304204357845723,-0.499745284712816,-0.492030410010291,-0.499745284711564,-0.492030410022151,0.401497863532903,-0.308039349497737
0.292,0.40130100392308,-0.303921428600798,-0.502767482052458,-0.490270722373461,-0.502767482051332,-0.490270722385384,0.398930199105549,-0.307749517240062
0.2925,0.398758724818616,-0.303614247235551,-0.505789907321387,-0.488486859821821,-0.50578990732039,-0.488486859833805,0.396358595022449,-0.307435038962881
0.293,0.396212801883201,-0.303282652432191,-0.508812329748552,-0.486678661127366,-0.508812329747685,-0.48667866113941,0.393783295822724,-0.307095751171245
0.2935,0.393663477304157,-0.302926484786327,-0.511834514500534,-0.484845967002021,-0.511834514499799,-0.484845967014122,0.391204550144309,-0.306731492405693
0.294,0.391110997296101,-0.302545586895212,-0.514856222676164,-0.482988620185462,-0.514856222675561,-0.482988620197618,0.388622610729081,-0.306342103333344
0.2945,0.38855561210665,-0.302139803447181,-0.517877211302876,-0.481106465534059,-0.517877211302407,-0.481106465546269,0.386037734426187,-0.305927426840146
0.295,0.385997576020343,-0.301708981312246,-0.520897233334863,-0.479199350110932,-0.520897233334529,-0.479199350123193,0.383450182193415,-0.305487308124239
0.2955,0.383437147360667,-0.301252969633809,-0.52391603765305,-0.477267123277067,-0.523916037652852,-0.477267123289376,0.380860219096646,-0.305021594790416
0.296,0.380874588490221,-0.300771619921495,-0.526933369066982,-0.475309636783483,-0.526933369066921,-0.475309636795838,0.378268114307306,-0.304530136945653
0.2965,0.378310165808922,-0.300264786145045,-0.529948968318632,-0.473326744864405,-0.52994896831871,-0.473326744876805,0.37567414109774,-0.304012787295646
0.297,0.375744149750173,-0.299732324829239,-0.532962572088219,-0.471318304331419,-0.532962572088437,-0.471318304343861,0.373078576834496,-0.303469401242351
0.2975,0.37317681477502,-0.299174095149833,-0.535973913002053,-0.469284174668559,-0.53597391300241,-0.469284174681041,0.370481702969434,-0.302899836982462
0.298,0.370608439364159,-0.298589959030446,-0.538982719642478,-0.4672242181283,-0.538982719642977,-0.467224218140818,0.367883805028644,-0.302303955606801
0.2985,0.36803930600779,-0.297979781240376,-0.541988716559961,-0.465138299828414,-0.541988716560601,-0.465138299840968,0.365285172599063,-0.301681621200563
0.299,0.36546970119327,-0.29734342949329,-0.54499162428736,-0.463026287849646,-0.544991624288144,-0.463026287862232,0.362686099312818,-0.301032700944386
