"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.0815,0.439705489102839,-0.00666609884711965,0.269570132594213,-0.646945644580895,0.269570132594745,-0.64694564457862,0.439435050465088,-0.0061981169517155
0.082,0.440261808442597,-0.00834382527424005,0.265124562472566,-0.648715619068035,0.265124562473189,-0.648715619065671,0.439990028858646,-0.00786719910081325
0.0825,0.440795775483027,-0.0100327954124631,0.260670186268536,-0.650458602334479,0.26067018626925,-0.650458602332034,0.440522733378674,-0.00954741838960922
0.083,0.441307213795299,-0.0117326315206815,0.256207080263362,-0.652174636838971,0.256207080264167,-0.65217463683645,0.441032990689468,-0.0112383977775042
0.0835,0.441795954582457,-0.0134429516332842,0.251735317672733,-0.653863763393287,0.251735317673628,-0.653863763390699,0.441520635099847,-0.0129397561088431
0.084,0.442261836823666,-0.0151633697519131,0.247254968689082,-0.655526021082805,0.247254968690066,-0.655526021080156,0.441985508703046,-0.0146511083059451
0.0845,0.442704707412122,-0.0168934960431219,0.242766100525164,-0.657161447187608,0.242766100526235,-0.657161447184906,0.442427461510182,-0.0163720655678398
0.085,0.443124421286372,-0.01863293704168,0.238268777458918,-0.658770077104133,0.238268777460074,-0.658770077101384,0.442846351577079,-0.0181022355744451
0.0855,0.443520841554793,-0.0203812958592477,0.233763060879619,-0.66035194426736,0.233763060880859,-0.660351944264571,0.443242045124193,-0.0198412226959117
0.086,0.443893839613013,-0.0221381723981389,0.229249009335303,-0.661907080073546,0.229249009336624,-0.661907080070724,0.443614416649437,-0.0215886282068474
0.0865,0.444243295254048,-0.0239031635698791,0.224726678581481,-0.663435513803487,0.22472667858288,-0.663435513800639,0.443963349033687,-0.0233440505051259
0.087,0.444569096770962,-0.0256758635182544,0.220196121631126,-0.664937272546338,0.220196121632601,-0.664937272543471,0.444288733638791,-0.0251070853349756
0.0875,0.444871141051848,-0.0274558638465412,0.215657388805953,-0.666412381123954,0.215657388807499,-0.666412381121075,0.444590470397888,-0.0268773260140354
0.088,0.445149333666975,-0.0292427538485943,0.211110527788978,-0.667860862015793,0.211110527790592,-0.667860862012909,0.444868467897885,-0.0286543636640564
0.0885,0.44540358894792,-0.0310361207434677,0.206555583678371,-0.669282735284336,0.206555583680048,-0.669282735281454,0.445122643453936,-0.0304377874449218
0.089,0.445633830058562,-0.0328355499132336,0.201992599042601,-0.670678018501068,0.201992599044336,-0.670678018498194,0.445352923175799,-0.0322271847916525
0.0895,0.445839989057794,-0.0346406251436578,0.197421613976884,-0.67204672667299,0.197421613978672,-0.67204672667013,0.445559242025943,-0.0340221416540583
0.09,0.44602200695385,-0.0364509288673879,0.192842666160936,-0.673388872169677,0.192842666162772,-0.673388872166839,0.445741543869305,-0.0358222427386901
0.0905,0.446179833750148,-0.0382660424093023,0.188255790918043,-0.67470446465088,0.188255790919921,-0.674704464648068,0.445899781514619,-0.0376270717527472
0.091,0.446313428482562,-0.04008554623367,0.183661021275451,-0.675993510994674,0.183661021277365,-0.675993510991897,0.446033916747241,-0.0394362116495882
0.0915,0.446422759248075,-0.0419090201927602,0.179058388026096,-0.677256015226158,0.179058388028039,-0.67725601522342,0.44614392035341,-0.0412492448754923
0.092,0.44650780322475,-0.0437360437765481,0.174447919791672,-0.678491978446697,0.174447919793638,-0.678491978444004,0.446229772135923,-0.0430657536173175
0.0925,0.446568546682995,-0.0455661963631547,0.16982964308706,-0.67970139876373,0.16982964308904,-0.679701398761089,0.44629146092119,-0.0448853200506997
